2600.HK|3.52|07/20/2023 16:08|2.07|1.59|5.30|0.87|6.00|-2.90|149.02|-42.86|2.52||1.99|1.14|7.15|4.27|1.10|0.22|24.19
2601.HK|18.70|07/20/2023 16:08||0.059|1.20|0.91|5.00|-2.73|403.05||122.60|11.85|1.26|1.49|11.61|12.91|6.86|5.13|9.39
2618.HK|11.94|07/20/2023 16:08|2.02|0.513|0.47|1.68|4.00|-2.88|||||-1.57||-3.25||0||5.16
2628.HK|11.46|07/20/2023 16:08||0.113|6.07|1.76|5.00|-2.99|211.28||79.52|25.97|0.62|1.01|6.83|9.87|5.83|4.04|23.01
2688.HK|89.95|07/20/2023 16:08|2.83|0.517|16.23|0.75|5.00|-2.72|-16.85||-49.54|23.64|5.63|6.55|15.42|19.96|2.52|1.76|2.02
2883.HK|8.98|07/20/2023 16:08|2.09|0.55|3.83|1.46|6.00|-2.72|-12.08|-62.31|22.73|59.66|3.21|2.09|6.20|4.24|0.25|1.53|6.61
2899.HK|12.74|07/20/2023 16:08|2.51|1.31|8.03|1.09|3.00|-1.45|-61.33|46.95|-63.12|45.04|6.79|5.51|22.54|16.25|2.22|2.34|25.10
3690.HK|126.70|07/20/2023 16:08|3.45|0.43|2.62|1.83|5.00|-3.50|||||0.89|-24.09|1.70|-108.28|0|0|19.92
3692.HK|12.32|07/20/2023 16:08|7.14|0.193|48.00|9.86|6.00|-2.38||-63.05|-44.94||8.82|15.51|11.90|25.81|0.93|0.268|3.19
3800.HK|1.58|07/20/2023 16:08|1.81|0.315|58.00|1.09|6.00|-1.54|-120.36||214.37|15.76|21.02|4.09|43.73|6.28|0|0|91.67
3888.HK|32.90|07/20/2023 16:08|4.01|0.139|11.07|5.72||-3.58|-22.87||-81.58|24.62|0.15|2.82|0.23|4.15|0.47|0.446|6.72
3898.HK|30.50|07/20/2023 16:08|3.99|0.097|124.33|3.11|2.00|-2.24|-5.06||9.67|12.00|5.37|7.17|7.44|10.38|1.39|1.42|1.78
3908.HK|13.98|07/20/2023 16:08|0.64|2.79|1.91|1.34|6.00|-3.06|-106.43|114.34|104.66|10.98|1.13|1.48|8.14|10.44|2.36|1.18|4.59
3968.HK|33.70|07/20/2023 16:08||0.534|||6.00|-2.58|301.62|159.68|123.88|9.43|1.40|1.30|14.97|15.31|4.13|3.10|17.14
3988.HK|2.75|07/20/2023 16:08||0.715|||5.00|-2.47|441.43|133.57|360.00|5.21|0.78|0.8386|9.45|10.39|9.12|7.61|262.72
