SFIN.ME|501.40|07/21/2023 15:51|1.40|2.59||35.20|6.00|-0.17|||75.21||1.33|1.54|4.82|6.05|0|0.616|0.0136
SFTL.ME|162.40|07/21/2023 16:02|1.37|0.175|0.12|1.25|3.00|-2.17|||||-0.28||-0.90||0||0.4344
SGZH.ME|6.04|07/21/2023 16:14||2.14|0.56|0.71|||||6.47||2.79|3.41|13.42|19.43|0||156.15
SIBN.ME|527.75|07/21/2023 16:11||0.352|21.90|0.89|||50.53||100.86||11.02|9.13|22.42|17.70|9.18|6.21|0.4276
SLEN.ME|4.78|07/21/2023 16:05||1.21|2.34|1.25|||||||-0.01|-1.92|-0.02||0|0|0.9496
SMLT.ME|3515.00|07/21/2023 15:52||15.99|1.68|2.49|||||||3.72|2.90|87.19|45.40|0|0|0.3498
SNGS.ME|28.60|07/21/2023 16:02||0|19.78|4.78|||||564.20||7.77|7.17|8.99|11.62|1.81|1.11|33.16
SPBC.ME|1170.00|07/21/2023 15:44|||||||||||||||||0.000318
SPBE.ME|182.90|07/21/2023 15:39||0|40.47|52.60|||||-34.60||2.38||7.19||0||2.53
SPBF.ME|1126.00|07/21/2023 15:38|||||||||||||||||0.000136
STSB.ME|2.61|07/21/2023 15:54|6.55|0.291|18.70|1.24|9.00|-3.04|||84.68||12.31|5.83|32.52|22.29|0|0|2.87
SUGB.ME|1117.00|07/21/2023 16:16|||||||||||||||||0.005514
SVAV.ME|815.50|07/21/2023 16:14|2.11|0.637|4.65|0.96|9.00|-3.06||29.37|-35.66|15.17|1.62|0.5768|6.11|1.62|0|0|0.473
SVET.ME|31.90|07/21/2023 16:05||1.11|2.12|1.07|||||-92.08||5.59||15.87||0||0.2743
TASB.ME|1.49|07/21/2023 15:47||0.005|1193.61|1.51|||-41.22||-35.14||23.14|6.31|60.62|21.81|0|0|2.99
TATN.ME|491.30|07/21/2023 16:00|3.05|0.04|18.91|1.14|9.00|-2.37|95.12||70.28|7.04|13.30|13.58|21.03|21.39|5.76|6.78|2.08
TBRU.ME|5.53|07/21/2023 15:42|||||||||||||||||11.99
TCSG.ME|3358.50|07/21/2023 15:45||0.339|||6.00|-2.68||197.42|-34.16|6.96|4.35|5.88|33.27|41.93|0|0.63|0.3688
TGKA.ME|0.0113|07/21/2023 15:49||0.157|8.32|2.02|||350.45||350.45||4.57|4.15|6.47|6.29|10.76|5.00|72789
TGKB.ME|0.0089|07/21/2023 16:02|0.69|0.331|0.82|0.98|5.00|-2.50|1163.54||441.52||1.91|1.69|4.40|7.33|0|0|21515
TGKN.ME|0.0191|07/21/2023 16:02|1.68|0.395|4.90|0.39|7.00|-1.78|-14.89||||4.46|2.09|9.36|4.39|0|0|18707
TGLD.ME|7.26|07/21/2023 15:36|||||||||||||||||8.56
TMOS.ME|5.78|07/21/2023 15:45|||||||||||||||||42.41
TNSE.ME|2080.00|07/21/2023 15:51|2.56|0.03|12.64|1.21|4.00|-3.57|-25.58||||-12.89|-0.4974|-39.11|184244|0|0|0.0118
TORS.ME|0.73|07/21/2023 16:01|3.88|0.017|42.64|0.93|9.00|-3.31|1.17||106.74||9.24|1.53|12.27|2.07|0|1.37|12.91
TRMK.ME|168.52|07/21/2023 16:01|1.00|5.20|1.74|0.99|7.00|-3.02|86.17|-58.88||70.37|1.06|1.87|13.49|12.79|37.73|10.78|2.63
TRUR.ME|7.09|07/21/2023 16:02|||||||||||||||||178.25
TTLK.ME|0.7525|07/21/2023 16:03|4.29|0.099|55.45|2.42|6.00|-2.72|69.54|151.66|65.56||17.65|12.20|25.97|20.22|0|6.21|18.03
TUZA.ME|166.00|07/21/2023 16:05||0|1.95|1.33|||||37.02||25.76|1.49|104.80|11.08|0|0|0.0307
UCSS.ME|945.00|07/21/2023 16:02||0|||||||-13.25||4.74|13.58|4.89|3.79|0|0.922|0.000342
UKUZ.ME|1858.00|07/21/2023 16:11||-3.84|1.74|0.20|||4.16||||12.88|-0.1552|||0|0|0.003147
