KMAZ.ME|111.00|03/01/2023 18:59|1.55|1.95|1.49|1.16|7.00|-2.08|-202.32|-17.62|-17.82|29.16|1.61|1.03|7.78|4.41|0.52|0.66|3.35
KMEZ.ME|1211.00|03/01/2023 18:48|1.91|0.597||1.52|6.00|-3.22|||||-4.90|-1.58|-7.35|-1.85|0|0|0.005393
KOGK.ME|41400|03/01/2023 18:51|3.35|0.023|102.35|6.38|8.00|-1.96|||505.07|2.68|9.52|10.25|10.18|10.90|0|0|0.00001624
KRKN.ME|10600|03/01/2023 19:08||0|474.21|4.83|||||736.58||13.49|10.50|16.10|12.60|0|0|0.00007467
KRKNP.ME|13000|03/01/2023 18:56|||||||||||||||||0.005729
KRKOP.ME|13.64|03/01/2023 19:10|||||||||||||||||0.8575
KROT.ME|1650.50|03/01/2023 18:54|2.88|0|31.33|2.65|5.00|-1.67|||9.28|17.67|6.95|2.68|9.50|4.17|0.03|0.012|0.3413
KROTP.ME|622.00|03/01/2023 18:58|2.88|0|31.33|2.65|5.00|-1.67|||158.17|9.56|6.95|2.68|9.50|4.17|0.04|0.018|0.082
KRSB.ME|9.50|03/01/2023 19:01|10.77|0.018|8636.59|1.48|8.00|-2.51||402.71|32.54|13.06|24.22|12.44|53.68|39.67|7.50|7.59|0.0416
KRSBP.ME|9.56|03/01/2023 19:06|10.77|0.018|8636.59|1.48|8.00|-2.51||424.03|31.12|12.53|24.22|12.44|53.68|39.67|7.35|7.42|0.0355
KTSB.ME|0.696|03/01/2023 18:55|6.27|0.294|19.72|1.40|9.00|-3.37|||13.24|11.70|2.25|1.63|6.53|6.27|0|0|1.89
KTSBP.ME|0.28|03/01/2023 19:13|6.27|0.294|19.72|1.40|9.00|-3.37|||188.39|9.38|2.25|1.63|6.53|6.27|0|0|5.73
KUBE.ME|88.40|03/01/2023 18:47|1.33|0.595|3.89|0.60|8.00|-2.72|47.45|304.17|152.45||6.07|1.49|12.95|3.32|0|2.13|0.039
KUZB.ME|0.0306|03/01/2023 19:06||0.125|||||103.32||35.55||1.14|0.8092|12.38|8.21|8.14|4.17|499.40
KZOS.ME|96.50|03/01/2023 18:50||0.012|141.55|3.23|||||-0.4855||25.00|21.77|28.68|26.94|5.58|3.44|2.69
KZOSP.ME|30.36|03/01/2023 19:13||0.012|141.55|3.23|||||229.56||25.00|21.77|28.68|26.94|2.17|1.55|17.13
LENT.ME|719.50|03/01/2023 18:46|2.13|1.39|2.58|0.94|8.00|-1.77|99.91|||1.60|4.17|3.73|12.44|12.75|0|0|0.015
LIFE.ME|6.66|03/01/2023 19:10|-5.48|1.75||0.25|3.00|-5.15|||||-36.93|-23.49|-148.58|-46.49|0|0|29.14
LKOH.ME|4040.50|03/01/2023 18:55||0.168|30.84|1.73|||269.64||228.45||11.94|8.55|17.78|12.63|8.42|7.20|0.4317
LNZL.ME|15300|03/01/2023 18:51||0.019||19.12|4.00|-3.91|||-54.68|6.73|7.73|7.83|18.45|9.36|165.43|33.09|0.015
LNZLP.ME|2550.00|03/01/2023 18:49||0.019||19.12|4.00|-3.91|||175.12|5.86|7.73|7.83|18.45|9.36|225.57|45.95|0.3052
LPSB.ME|11.80|03/01/2023 18:54|6.82|0.014|188.57|2.31|6.00|-2.02|-36.92||-41.88|14.80|3.42|4.73|6.57|10.06|0|0|0.2474
LSNG.ME|11.19|03/01/2023 18:57|1.63|0.139|17.94|0.35|9.00|-3.32|56.45|26.26|149.41|11.95|3.82|5.24|5.71|8.10|3.15|2.16|9.12
LSNGP.ME|131.65|03/01/2023 19:03|1.63|0.139|17.94|0.35|9.00|-3.32||115.26|-78.61|7.01|3.82|5.24|5.71|8.10|8.95|10.27|0.1543
LSRG.ME|480.60|03/01/2023 19:11|1.77|1.93|2.38|2.04|6.00|-0.38||227.76|352.10|3.75|4.86|5.01|17.99|16.39|6.40|7.12|0.0655
LVHK.ME|15.30|03/01/2023 19:10|2.16|0.358|4.52|2.50|5.00|-1.20||-63.09||14.37|-0.78|3.42|-1.47|5.81|1.88|0.702|0.2269
MAGE.ME|4.85|03/01/2023 19:07|1.84|2.05|1.60|0.68|6.00|-2.33|||270.75|6.05|8.90|13.20|28.63|327.19|0|0|0.1567
MAGEP.ME|2.88|03/01/2023 18:54|1.84|2.05|1.60|0.68|6.00|-2.33|||527.02|6.17|8.90|13.20|28.63|327.19|0|0|0.461
MAGN.ME|39.29|03/01/2023 19:05||0.154|100.77|1.86|||186.07||254.78||36.92|18.01|56.17|27.20|12.46|9.03|16.93
MERF.ME|11.20|03/01/2023 19:02|11.54|0.722||4.26||-3.33|-99.53||||-8.43|-49.78|-16.15|-61.36|0|0|0.2823
MFGS.ME|375.00|03/01/2023 18:59||0.265|1.50|1.23|||193.82||196.46||2.19|0.8342|4.14|0.8048|0|0|0.003556
MFGSP.ME|254.00|03/01/2023 19:07|||||||||||||||||0.004552
MGNT.ME|4560.00|03/01/2023 19:01|2.14|3.54|1.88|0.71|6.00|-2.02||76.23|-22.59|8.40|4.80|3.53|29.07|15.36|9.91|6.97|0.1566
MGTS.ME|1800.00|03/01/2023 18:50|4.69|0.107|11.94|1.60|6.00|-0.58|||0.2992|10.53|9.95|11.71|12.83|15.92|0|8.60|0.004342
MGTSP.ME|1292.00|03/01/2023 18:52|4.69|0.107|11.94|1.60|6.00|-0.58|||41.40|15.77|9.95|11.71|12.83|15.92|0|8.97|0.2443
MISB.ME|20.20|03/01/2023 18:59|5.14|0.264|6.93|1.33|6.00|-3.31|1.83|75.58|30.56|9.99|12.04|10.96|26.33|32.96|0|6.43|0.0354
MISBP.ME|17.00|03/01/2023 19:08|5.14|0.264|6.93|1.33|6.00|-3.31|-9.25|84.40|61.76|9.52|12.04|10.96|26.33|32.96|0|6.68|0.0574
MKBD.ME|752.00|03/01/2023 18:51|||||||||||||||||0.001042
